Load1;Ts_o_1;Ts_i_1;Tp_o_1;Tp_i_1;Load2;Ts_o_2;Ts_i_2;Tp_o_2;Tp_i_2;Load3;Ts_o_3;Ts_i_3;Tp_o_3;Tp_i_3
1.1771E-07;68.7;35.7;37.5;88.3;4.71398E-08;68.8;35.7;27.4;88.6;1.17847E-08;69.2;27.3;30.8;87.9
8.88572E-08;69.2;32.9;34.8;88.4;6.70758E-08;68.5;32.9;26.3;88.9;7.35056E-08;68.3;24.8;27.1;88
1.14977E-07;69.3;32;33.6;88.6;1.01455E-07;68.7;32;26;89.4;7.3669E-08;68.7;24.3;26.5;88.4
1.28688E-07;69.1;25.4;24.9;89.1;1.45533E-07;67.3;25.4;23.4;89.5;1.41638E-07;68.8;23.3;25.7;88.7
8.99405E-08;68.7;23.8;23.1;88.6;9.78126E-08;67.3;23.8;24.9;89.4;1.46492E-07;67.8;22.7;21.9;89
9.85189E-08;69.5;34.5;36;88.6;1.47089E-07;67.7;34.5;25.8;89.3;1.26489E-07;67.1;23.3;22.8;89
1.27775E-07;69.4;31.4;33.4;88.5;1.37205E-07;67.1;31.4;22.9;89.4;8.17914E-08;67.4;18.9;20.3;88.4
2.47437E-07;69.3;23.8;26.2;89.3;2.23729E-07;68.9;23.8;22.3;89.5;2.95397E-07;68.4;21.5;23.5;89.5
1.98638E-07;69;23.3;23.1;89;2.3405E-07;68.4;23.3;23.9;89.5;2.46316E-07;68.2;22.2;22.3;89.5
1.56363E-07;69;20.7;23.4;89.3;1.57032E-07;67.7;20.7;22.7;89.3;1.82365E-07;68.9;22.6;24.9;89.4
1.74464E-08;68.7;23;21.9;88.1;1.81106E-08;66.8;23;22.8;88.1;1.80231E-08;68.5;24.8;23.6;88.1
3.17248E-08;67.4;23.3;21.7;88.1;4.42798E-08;67.5;23.3;21.7;88.1;4.02469E-08;67.1;23.7;22;88
1.36404E-07;68.1;24.1;25.5;89.2;1.81519E-07;68.2;24.1;25.3;89.2;2.07492E-07;68;25.9;25.2;89.2
9.59051E-08;68.4;25.7;25.6;89.1;1.23502E-07;68.5;25.7;25.4;89.1;1.40215E-07;68.4;23.5;25.4;89.1
1.01844E-07;68.4;24.5;23.9;89.1;1.40999E-07;68.8;24.5;23.5;89.1;1.61103E-07;68.7;23.7;23.5;89.1
1.3367E-07;69.4;31.6;33.4;89.2;1.75639E-08;67.3;31.6;22.2;88;2.00706E-08;67.3;23.6;22.2;88
9.9703E-08;69.1;24.8;27.3;89.2;3.89972E-08;66.4;24.8;21.7;88;4.84558E-08;66.5;23.7;22.1;88.1
1.74975E-07;68.9;21.7;24.3;89.2;2.18472E-07;67.9;21.7;23.3;89.3;1.87566E-07;67.8;21.6;23.6;89
1.84466E-07;69.1;20.9;23.7;89;2.09681E-07;68.3;20.9;22.7;89.4;1.84615E-07;68.9;28.1;28.4;89.1
1.99771E-07;69.1;24.2;23.7;89.2;2.32999E-07;68.2;24.2;23.3;89.5;2.03387E-07;68.8;30.2;29.9;89.3
1.19795E-07;69.4;32.7;34.3;88.7;1.17993E-07;68.2;32.7;26;89.4;4.91287E-08;69.7;25.4;27.5;88.5
1.23964E-07;69.4;31.8;33.9;88.5;1.1467E-07;68.7;31.8;24.8;89.5;1.08206E-07;68.6;24.4;26.6;88.3
1.55708E-07;69.4;33.9;35.4;88.9;1.47392E-07;68.2;33.9;25.9;89.3;1.50231E-07;69.2;25.1;27.5;88.8
1.9055E-07;69.3;31.7;33.5;89;1.39771E-07;67.5;31.7;26;89.5;1.53557E-07;69;23.9;26.3;88.7
1.21691E-07;69.3;33.1;34.9;89.1;1.09471E-07;68.7;33.1;26.8;89.2;1.29824E-07;68.9;24.6;26.5;88.9
1.44787E-07;69.3;34.6;36;88.7;8.82231E-08;68.8;34.6;27.5;89.4;9.08174E-08;69.1;25.2;27.4;88.8
1.25533E-07;69.2;36.1;37.7;88.8;1.12845E-07;69;36.1;27.4;89.4;1.2224E-07;69.2;25.6;27.5;88.6
1.63008E-07;68.8;26.3;26;89.2;1.82646E-07;68.3;26.3;26.9;89.4;1.45358E-07;68.9;20.6;23.4;89
1.35963E-07;68.5;21.6;21.5;88.8;1.55349E-07;67.9;21.6;28.4;89.5;1.55537E-07;67.7;20.8;22.8;89
1.61024E-07;69.4;36.8;38.4;88.9;1.5847E-07;68.6;36.8;26.5;89.5;1.65842E-07;67.6;23.1;22.8;89.1
1.68065E-07;69.5;36;37.7;88.9;1.7812E-07;68.1;36;27.6;89.5;1.49116E-07;67.6;20.1;23;89
2.20934E-07;69.3;26.7;26.8;89.3;2.89854E-07;68.9;26.7;23.8;89.8;3.20197E-07;68.4;22.5;23.3;89.8
2.589E-07;69.5;35.7;37.3;89.2;2.43043E-07;68.3;35.7;27;89.6;2.54208E-07;68.6;28.5;29;89.5
2.32416E-07;69.1;26.7;28.2;89.5;2.0699E-07;68.3;26.7;22.8;89.6;1.69562E-07;68.5;24.5;25.5;89.4
6.37583E-08;68.2;26.9;31.2;89.1;4.43555E-08;68.6;26.9;22.1;88.5;2.33676E-08;68.2;23.6;21.9;88.2
2.63649E-08;68.8;24.1;22.9;88.2;4.62902E-08;67.1;24.1;21.6;88.5;4.43129E-08;67;23.6;21.8;88.1
1.87408E-07;67.9;23.1;24.3;89.2;1.8241E-07;68;23.1;25.4;89.2;2.07502E-07;68;25.9;25.2;89.2
2.37058E-07;68.7;26.5;27.1;89.4;1.88332E-07;68.5;26.5;24.8;89.5;1.41128E-07;68.4;23.6;25.4;89.1
1.84743E-07;68.9;24.6;25;89.6;1.947E-07;68.3;24.6;23.6;89.6;2.19546E-07;68.8;22.6;23.1;89.4
8.44736E-08;68.5;28.1;28.8;89.3;7.64129E-08;68.6;28.1;24.9;89.3;7.538E-08;69;19.2;24.5;89
1.86979E-07;69.4;33.5;35.3;89.4;1.6181E-07;68.4;33.5;27.2;89.6;1.57441E-07;69;24;25.6;89.3
3.04979E-07;68.9;27.1;28.2;89.8;2.69229E-07;68.7;27.1;24.8;89.5;3.27271E-07;68.6;21.6;23.2;89.7
2.02606E-07;68.7;32.1;32.8;89.5;2.71289E-07;68.6;32.1;26.2;89.6;2.51997E-07;69.1;24.3;28.3;89.6
2.62402E-07;68.3;27.5;27.7;89.5;2.87659E-07;68.5;27.5;23.8;89.7;2.42942E-07;69.3;30.1;31.5;89.3
1.85808E-07;68.3;29.6;29.9;89.5;1.52986E-07;67.9;29.6;28.1;89.5;1.56037E-07;69.1;26.4;28.5;89
1.56898E-07;67.7;29.5;29.9;89.4;1.63156E-07;68.6;29.5;26.7;89.5;1.7629E-07;68.4;25.8;27.8;89
1.50751E-07;67.8;32.6;33.6;89.4;1.89047E-07;68.3;32.6;27.7;89.6;1.81914E-07;68.2;23.3;22.6;89.1
2.25834E-07;68.8;35.1;37.1;89.2;1.68808E-07;68.7;35.1;26.7;89.6;1.48972E-07;63.3;19.5;22.3;89
1.45183E-07;69.3;37;38.9;88.9;1.48267E-07;69;37;28.3;89.6;5.60303E-08;68.9;28.2;30.2;88.5
1.44497E-07;69.4;38.9;40.4;89;1.1785E-07;69;38.9;28.5;89.5;1.50779E-07;69.1;27.2;29.1;89.1
1.4689E-07;69.3;37.2;38.9;88.9;1.08807E-07;69;37.2;28.5;89.3;1.52029E-07;69.1;27.2;29;88.9
1.76171E-07;69.5;38.2;39.8;89;2.06165E-07;68.7;38.2;27.6;89.5;1.95111E-07;68.9;24;26;89.5
1.72783E-07;69.4;36.8;38.7;88.9;1.79104E-07;68.1;36.8;28;89.6;1.80731E-07;68.9;24.4;24.8;89.4
1.69319E-07;69.4;38.1;39.7;89;1.66503E-07;68.7;38.1;26.8;89.5;1.52759E-07;67.7;24.4;24.8;89.4
1.75113E-07;69.4;36.8;38.6;88.9;1.8098E-07;68.3;36.8;28;89.6;1.31814E-07;67.8;25;26.2;89.2
2.37568E-07;69.3;27.3;27.3;89.3;2.58689E-07;68.2;27.3;24.8;89.6;3.2656E-07;68.5;22;24.2;89.4
2.54359E-07;69.5;36.1;37.7;89.2;2.78254E-07;68.7;36.1;26.5;89.6;2.21805E-07;68.8;20.8;23.4;89.1
2.33556E-07;68.9;25.8;27.1;89.6;2.07721E-07;68.2;25.8;22.8;89.7;2.47383E-07;68.8;20.3;22.9;89.2
6.49046E-08;68.1;25.8;25.9;89.1;3.83326E-08;66.8;25.8;23.6;89;3.05769E-08;68.8;23.2;21.8;88.1
7.98002E-08;67.7;24.2;23.6;88.9;4.4406E-08;67.6;24.2;21.6;88.3;4.43994E-08;67.3;23;21.5;88.1
1.69123E-07;68.5;25.5;25.6;89.6;1.87878E-07;67.7;25.5;25.9;89.2;2.08742E-07;68.1;23.9;25.3;89.2
1.3156E-07;68.8;22.2;24.3;89.6;1.40789E-07;67.9;22.2;26.3;89.1;1.48059E-07;68.4;23.4;25.7;89.1
1.6673E-07;68.4;22.6;25.1;89.4;1.67933E-07;68;22.6;22.5;89.5;1.6068E-07;68.8;24.4;24.2;89.1
1.45152E-07;69.3;30.8;32.9;89.1;9.67948E-08;68.4;30.8;25.5;89.4;2.14451E-08;67.2;22.1;26.2;88
1.11575E-07;69.3;30;31.1;89.4;1.53112E-07;68.7;30;26.2;89.5;1.82942E-07;68.5;24.4;26.5;89
2.59725E-07;68.8;26.8;28.3;89.6;2.42471E-07;69.1;26.8;24;89.5;2.91879E-07;68.4;22.1;23;89.7
1.81997E-07;68.9;21.3;22.5;89.1;2.58234E-07;68.6;21.3;25.6;89.5;2.02359E-07;68.4;22.4;24.1;89.4
2.36069E-07;69.3;25.6;25.2;89.2;2.33386E-07;68.3;25.6;24.4;89.5;2.97339E-07;68.7;21.3;23.5;89.4
1.41889E-07;69.4;34.3;36.2;88.7;1.64131E-07;68.5;34.3;27.1;89.5;8.17818E-08;68.3;26.4;28.7;88.4
1.68777E-07;69.4;36.9;38.3;89.1;1.70407E-07;68;36.9;27.1;89.5;1.7457E-07;69.1;26.1;28.2;88.9
1.52162E-07;69.4;35.6;37.4;88.8;1.53524E-07;69;35.6;25.9;89.5;1.76704E-07;68.8;25.1;27.2;88.7
1.76436E-07;69.4;36.5;38.2;89;1.70137E-07;68.2;36.5;27.7;89.5;1.86153E-07;68.5;25.5;27.7;88.9
1.36139E-07;69.2;36.7;38.5;88.8;1.1504E-07;69;36.7;28.2;89.4;1.3365E-07;68.9;26;27.8;88.9
1.5807E-07;69.4;38.1;39.5;89.1;1.03819E-07;69;38.1;28.4;89.3;1.2125E-07;69.2;26.5;28.6;88.9
1.49958E-07;69.1;37.2;39;88.9;1.6631E-07;69.1;37.2;27.5;89.6;1.31343E-07;69.2;26.8;28.8;88.8
1.97699E-07;69.4;38.8;40.3;89.2;2.02691E-07;68.4;38.8;28.3;89.6;1.49779E-07;69;24.5;25;89.4
1.88655E-07;69.4;36.9;38.9;88.9;1.54483E-07;68.9;36.9;26.5;89.7;1.61756E-07;68.1;25.7;26.7;89.4
1.93227E-07;69.5;39.8;41.3;89.2;1.98872E-07;68.7;39.8;28.1;89.5;1.4481E-07;68.4;26;27.8;89
1.98474E-07;69.4;36.9;39;88.9;1.94877E-07;68.3;36.9;28.5;89.6;1.8274E-07;69.1;27.3;29.3;89
2.85952E-07;69.5;25;38.1;89.3;2.73502E-07;68.6;25;25.3;89.6;3.7442E-07;68.8;23.5;23.8;89.5
3.39041E-07;68.4;27.6;28;89.6;2.99183E-07;68.7;27.6;26.9;89.6;2.88678E-07;68.7;21.1;23.3;89.5
1.28442E-07;68.8;24.7;27;89.5;2.07486E-07;68.3;24.7;23.2;89.6;1.91516E-07;68.4;20.7;23.1;89.3
7.21414E-08;68.8;21.2;36.4;88.8;2.3225E-08;68.5;21.2;22.3;88.3;2.6482E-08;68.5;23.6;22.2;88.1
7.03778E-08;68.9;26;27.4;89;3.87869E-08;67.2;26;21.7;88.1;4.43513E-08;67.2;23.1;21.6;88.1
2.27654E-07;69.1;25.7;26.1;89.4;2.05198E-07;68;25.7;22.7;89.3;2.08742E-07;68;23.9;25.3;89.2
1.63033E-07;68;23;24;89.4;1.44591E-07;68.3;23;23.3;89.2;1.47367E-07;68.4;25.6;25.5;89.1
1.96502E-07;68.9;24.8;26.9;89.7;2.22173E-07;68.3;24.8;22.9;89.6;1.5571E-07;68.4;24.4;23.9;89.1
1.69312E-07;69.2;30.4;32.1;89.4;1.2971E-07;67.9;30.4;25;89.5;9.37588E-08;67.8;24;24.5;89.1
1.75617E-07;68.7;32.1;33.2;89.6;1.4751E-07;68.1;32.1;27.4;89.6;2.0381E-07;68.3;25.2;27;89.2
2.56759E-07;69;23.6;26.1;89.5;2.83302E-07;68.4;23.6;25;89.6;2.64512E-07;68.3;22.3;24.1;89.5
2.44124E-07;69;24;26.8;89.3;2.93539E-07;68.7;24;26.4;89.6;3.26627E-07;68.8;23;23.2;89.5
2.98007E-07;69.1;26.8;27.1;89.6;3.05551E-07;68.7;26.8;24.4;89.8;2.26563E-07;68.3;22.9;24.9;89.4
1.73583E-07;69.5;37.9;39.6;89;1.42597E-07;67.9;37.9;26.7;89.6;1.84643E-07;69;26.7;28.7;89
1.91098E-07;69.4;38.7;40.3;89.1;2.02363E-07;68.9;38.7;27.9;89.5;1.99812E-07;68.8;26.5;28.4;89
1.97762E-07;69.5;38.3;40;89.1;1.96937E-07;68.4;38.3;28.5;89.6;1.9515E-07;68.7;26.8;28.7;89
2.01277E-07;69.4;39;40.6;89.1;1.79887E-07;68.7;39;27.3;89.6;2.07194E-07;68.6;25.6;33.4;89.1
1.79988E-07;69.4;39.9;41.5;89.1;1.71315E-07;69;39.9;29.2;89.6;1.51048E-07;69;27.5;31.1;89
1.74055E-07;69.4;40.2;41.7;89.1;1.27557E-07;69;40.2;29.5;89.5;1.3142E-07;69.2;28;30.1;89
1.73986E-07;69.4;39.6;41.2;89.1;1.63812E-07;69;39.6;29.2;89.5;1.45435E-07;69.2;27.4;29.2;88.8
2.1204E-07;69.5;39.3;40.8;89.2;2.07957E-07;68.9;39.3;28.2;89.6;1.84422E-07;68.2;20.9;23.2;89
2.03953E-07;69.5;39.4;41.1;89.1;2.04693E-07;68.5;39.4;28.9;89.6;1.91468E-07;68.6;27.4;29.5;89
2.05622E-07;69.5;39.5;40.2;89.2;1.49268E-07;68.2;39.5;26.9;89.5;1.83913E-07;68.2;18.9;22.6;89
1.92705E-07;69.4;21.3;37.6;89.1;2.21197E-07;68.8;21.3;28.5;89.6;1.96515E-07;68.5;27.4;32;89
3.16782E-07;68.4;28.1;29.8;89.8;3.00176E-07;68.5;28.1;25.8;89.6;2.89879E-07;68.5;22.7;24.4;89.6
2.22143E-07;69.1;33.4;34.3;89.6;3.08083E-07;68.8;33.4;27.1;89.6;2.69991E-07;69;22.7;22.5;89.1
3.12008E-07;69.1;23.9;29.4;89.6;2.88862E-07;68.7;23.9;25.7;89.8;3.16852E-07;69.2;22.2;23;89.3
1.29444E-07;68.6;29;31.5;89.5;1.62584E-07;68.7;29;28.7;89.6;2.00427E-07;68.9;26.4;28.4;89.3
1.86809E-07;68.6;32.8;34.7;89.4;1.29029E-07;68.6;32.8;26.8;89.5;1.29257E-07;68.9;23.3;23;89.1
2.44307E-07;68.5;25.4;26.8;89.6;2.84496E-07;68.4;25.4;24.6;89.6;2.74701E-07;68.7;23.3;24.3;89.8
1.7733E-07;67.9;27.4;29;89.6;1.83672E-07;68.4;27.4;24.1;89.6;1.91218E-07;68.5;22.1;24.2;89.5
2.05761E-07;69;27.1;28.4;89.6;2.5116E-07;68.7;27.1;23.3;89.6;2.16883E-07;68.8;21.9;23.1;89.6
1.76965E-07;68.5;32.3;34.2;89.3;8.72642E-08;68.9;32.3;25.8;89.3;9.348E-08;67.9;24.1;24.7;89.2
1.93133E-07;68.6;32.7;33.8;89.5;2.09908E-07;68.6;32.7;27.6;89.7;1.62795E-07;68.5;25.6;27;89.3
2.11864E-07;68.9;29.2;30.8;89.5;2.62743E-07;69.1;29.2;25;89.6;3.32366E-07;68.6;23.8;24.1;89.4
2.48647E-07;69.4;23.8;23.8;89.1;2.831E-07;68.9;23.8;27.1;89.6;2.44298E-07;68.9;23.1;22.5;89.2
2.79823E-07;69.6;36.8;37.6;89.2;2.8617E-07;68.8;36.8;23.7;89.5;2.91908E-07;69;24.1;23.5;89.2
1.87741E-07;69.3;38;39.9;89;1.72097E-07;68.6;38;29.4;89.6;1.68995E-07;69.2;27.4;29.5;89
1.89631E-07;69.4;39.6;41.1;89.1;2.13997E-07;68.6;39.6;28;89.6;2.08828E-07;69.1;26.4;28.4;89
2.00433E-07;69.4;38.4;40.3;89;1.97013E-07;68.4;38.4;28.5;89.6;1.9464E-07;68.8;27;28.9;89
1.99387E-07;69.4;39.7;41.3;89.1;1.87802E-07;68.7;39.7;27.5;89.6;2.03032E-07;68.7;26.7;28.6;89
1.83383E-07;69.4;39.2;41.1;89.1;1.679E-07;69;39.2;29.1;89.6;1.50145E-07;69.1;27.7;29.5;89
1.81519E-07;69.3;40.7;42.2;89.2;1.33664E-07;69.1;40.7;29.2;89.5;1.53499E-07;69.1;27.8;29.5;89
1.897E-07;69.4;39.6;41.3;89.1;1.6636E-07;69.1;39.6;29.4;89.5;1.51798E-07;69.2;27.9;29.6;89
2.17098E-07;69.5;39.9;41.6;89.2;2.08554E-07;68.9;39.9;28.3;89.6;1.85797E-07;68;24;23.5;89.1
2.17929E-07;69.4;39.5;41.2;89.2;2.10211E-07;68.5;39.5;29;89.6;1.81471E-07;68.6;28.2;30;89.1
2.16273E-07;69.4;40.1;41.8;89.2;1.53415E-07;68.3;40.1;27.3;89.5;2.04003E-07;68.7;19.5;27.9;89
2.19498E-07;69.4;39.7;41.4;89.2;2.30055E-07;68.9;39.7;28.7;89.6;1.95275E-07;68.6;27.7;29.7;89
3.05496E-07;69.2;27.9;28.5;89.6;2.99848E-07;68.5;27.9;26.2;89.6;3.13305E-07;68.7;23;24.7;89.7
2.66792E-07;68.8;27.3;27.3;89.4;3.17773E-07;68.8;27.3;27.4;89.6;3.31135E-07;69.2;29.9;30.3;89.4
3.09898E-07;69;29.7;30.2;89.8;2.9597E-07;68.8;29.7;25.9;89.8;3.1318E-07;69.2;26.9;26.8;89.5
1.39213E-07;68.7;34.7;35.6;89.4;1.85422E-07;68.7;34.7;28.5;89.7;1.17982E-07;69;26;26.9;89.4
1.90727E-07;69.4;36.9;38.5;89.4;1.80862E-07;68.5;36.9;27.6;89.6;1.93891E-07;68.7;26.2;28.1;89.3
3.14679E-07;68.7;29;30.9;89.7;3.1043E-07;68.5;29;25.2;89.8;3.46688E-07;68.9;24.6;25.5;89.7
1.1531E-07;68.5;22.9;22.5;89.2;1.41436E-07;68.9;22.9;23.5;89.3;1.39004E-07;68.8;22.1;24.6;89.3
1.89341E-07;68.4;24.4;24.8;89.5;1.46467E-07;68.4;24.4;24;89.1;1.62324E-07;68.8;21;23.5;89.1
8.64764E-08;68.1;27.4;34.2;89.2;4.05113E-08;67.1;27.4;25.7;88.3;2.22814E-08;68.6;23.7;22.3;88
2.33757E-07;68.9;34.4;36.1;89.5;1.73603E-07;68.3;34.4;28.5;89.6;5.2791E-08;67.3;23.6;21.9;88.1
2.62339E-07;68.6;25.6;26.3;89.6;3.34975E-07;68.7;25.6;24.4;89.8;3.32299E-07;69.3;23.8;23.3;89.2
2.45434E-07;69;26.2;26.1;89.3;2.5958E-07;68.5;26.2;26;89.6;2.90687E-07;69.1;23.2;22.8;89.1
2.45982E-07;69.2;26.8;26.5;89.3;2.96071E-07;68.8;26.8;23.5;89.6;2.91725E-07;69;21.1;21.4;89.1
1.89606E-07;69.4;40.6;42.1;89.2;1.93169E-07;68.5;40.6;28.9;89.6;1.83403E-07;69.1;27.4;29.2;89
2.17218E-07;69.4;38.5;40.4;89.1;2.05989E-07;68.4;38.5;30.5;89.6;2.11298E-07;69;27;29;89
2.06334E-07;69.4;40.4;42;89.2;1.87138E-07;68.7;40.4;27.7;89.6;2.0133E-07;69;27.4;29.2;89
2.27553E-07;69.4;39.2;40.9;89.2;2.13812E-07;68.5;39.2;29;89.6;2.08876E-07;68.9;27.2;29.1;89
1.87691E-07;69.5;41.1;42.6;89.2;1.43135E-07;69;41.1;29.9;89.6;1.57883E-07;69.2;28.2;30;89
1.97611E-07;69.4;40.5;42.1;89.2;1.62727E-07;69.1;40.5;29.8;89.5;1.61497E-07;69.1;28.1;29.8;89
1.96162E-07;69.4;41.3;42.9;89.2;1.8008E-07;69.1;41.3;29.9;89.6;1.61391E-07;69.1;28.4;30.2;89
2.3331E-07;69.5;40.3;42;89.2;2.17992E-07;68.9;40.3;28.4;89.6;2.07011E-07;68.8;18.9;25;89
2.27106E-07;69.5;40.9;42.5;89.2;2.22425E-07;68.6;40.9;29.4;89.7;2.03455E-07;68.7;28.1;30;89.1
2.28208E-07;69.5;40.8;42.4;89.2;1.68901E-07;68.3;40.8;27.4;89.6;2.1026E-07;68.7;27.9;32;89.1
2.2972E-07;69.4;41;39.5;89.3;2.40183E-07;68.8;41;29.1;89.7;2.10183E-07;68.2;24.2;27.6;89.1
3.18552E-07;68.2;27.2;29.1;89.8;3.21155E-07;68.6;27.2;26.3;89.7;3.69421E-07;68.7;23.3;24;89.8
2.55537E-07;68.3;30.4;31.3;89.8;3.20633E-07;68.9;30.4;27.8;89.7;3.0028E-07;68.5;23.8;24.5;89.8
1.17937E-07;68.8;23.8;26;89.4;1.57166E-07;68.4;23.8;22.5;89.3;1.80731E-07;68.6;22.9;25.1;89.4
1.43729E-08;68.6;24.7;23.4;88.1;1.83041E-08;67;24.7;22.3;88.1;2.19257E-08;68.6;24.8;23.5;88.1
2.37574E-08;67.1;23.2;21.8;88;4.45826E-08;67.6;23.2;21.4;88.1;3.63731E-08;67.1;23.4;21.7;88
1.37115E-07;68;23.8;25.3;89.2;1.83033E-07;68.2;23.8;25.2;89.2;2.09213E-07;68;23.9;25.3;89.2
9.7001E-08;68.4;23.3;25.6;89.1;1.2987E-07;68.4;23.3;25.6;89.1;1.4802E-07;68.4;23.3;25.6;89.1
1.05554E-07;68.8;24.3;24.1;89.1;1.4094E-07;68.8;24.3;24.1;89.1;1.61093E-07;68.8;24.3;24.1;89.1
1.30061E-08;67.4;23.9;22.4;88;1.73704E-08;67.4;23.9;22.4;88;1.98495E-08;67.4;23.9;22.4;88
2.91866E-08;66.5;23.4;21.8;88;3.89804E-08;66.5;23.4;21.8;88;4.4534E-08;66.5;23.5;21.8;88
1.27983E-07;67.8;24.1;23.5;89.1;1.7092E-07;67.8;24.1;23.5;89.1;1.95525E-07;67.8;24.1;23.5;89.1
2.96602E-07;69.2;31.1;32.8;89.2;1.59025E-07;68.4;31.1;28.6;89.1;1.81664E-07;68.4;29.4;28.7;89.1
2.07247E-07;69.1;33.1;34.1;89.2;1.32654E-07;68.7;33.1;31.4;89.2;1.51567E-07;68.7;32.4;31.4;89.2
1.37562E-07;69.4;37.4;39.1;88.9;-8.41182E-14;69;37.4;34.9;86.4;-9.61234E-14;69;37.4;34.9;86.4
1.83755E-07;69.4;38.1;39.7;89.1;7.5067E-08;68;38.1;22.5;88.2;4.28518E-08;68;23.9;22.3;87.8
1.77759E-07;69.4;37.4;39.3;88.9;1.90713E-07;68.6;37.4;28.2;89.5;4.88595E-08;66.4;23;21.6;87.9
2.00477E-07;69.4;38.7;40.2;89.2;2.01244E-07;68.4;38.7;27.9;89.6;5.29159E-08;65.7;23.6;22;87.9
1.60923E-07;69.1;37.9;39.8;88.9;1.2563E-07;69;37.9;28.9;89.5;9.15095E-08;66.2;24;22.6;85.4
1.6673E-07;69.4;40.2;41.6;89.2;1.40654E-07;69;40.2;29;89.5;1.47348E-07;69.1;27.4;29.1;88.9
1.77066E-07;69.1;38.7;40.5;89;1.7293E-07;69;38.7;29;89.5;1.50145E-07;69.1;27.4;29.2;89
2.05496E-07;69.4;40.1;41.8;89.2;2.00984E-07;68.8;40.1;27.9;89.6;1.81529E-07;68.5;21.6;24.1;89
2.16166E-07;69.4;38.9;40.7;89.1;2.05038E-07;68.4;38.9;28.9;89.6;1.90863E-07;68.4;27.5;32;89
2.08583E-07;69.4;40.2;41.9;89.2;1.46096E-07;68.9;40.2;27.1;89.5;1.81673E-07;67.8;20.5;23.2;89
2.22219E-07;69.4;39.3;41;89.1;2.33764E-07;68.9;39.3;28.5;89.6;1.9193E-07;68.6;27.8;29.7;89.1
2.63265E-07;69.3;28;28.3;89.3;3.0121E-07;68.5;28;26.1;89.6;3.03981E-07;68.8;22.9;24.6;89.6
2.90543E-07;69.4;39.4;41;89.4;3.15275E-07;68.8;39.4;27.3;89.6;2.83237E-07;69.1;22.6;22.5;89.1
2.98391E-07;68.8;29.7;31.1;89.7;2.82385E-07;68.7;29.7;25.5;89.8;3.05807E-07;69.2;23.8;23.3;89.3
1.9011E-07;69.3;36.6;38;89.4;1.47695E-07;68.7;36.6;28.6;89.5;1.94112E-07;69;26.3;28.3;89.1
1.2814E-07;68.6;31.8;32.8;89.3;1.40721E-07;68.5;31.8;29.6;89.4;9.43932E-08;69;22.8;22.1;88.7
2.59423E-07;68.1;27.9;30;89.5;2.96533E-07;68.4;27.9;25.4;89.6;2.81209E-07;68.6;22.3;22.7;89.6
2.5555E-07;68.8;28.5;30.6;89.7;2.57595E-07;68.4;28.5;25.5;89.7;2.77922E-07;68.8;21.2;27.2;89.5
2.85996E-07;68.5;28.9;30.2;89.7;2.37053E-07;68.9;28.9;25.4;89.7;2.44288E-07;68.7;22.6;24.2;89.6
2.07657E-07;68.6;35.6;37.5;89.5;1.86818E-07;69.1;35.6;28.8;89.7;1.9912E-07;69.1;26.5;28.4;89.3
1.37928E-07;68.6;33.6;34.4;89.5;1.81199E-07;68.9;33.6;28.5;89.7;1.40052E-07;69;25.1;26.5;89.4
3.4624E-07;68.4;27.9;28.3;89.6;3.12591E-07;68.5;27.9;26;89.6;3.62933E-07;68.8;23.6;24.6;89.7
2.78041E-07;68.3;26.9;27.1;89.6;3.09513E-07;68.8;26.9;27.6;89.6;2.3011E-07;68.4;22.9;26.7;89.1
2.68852E-07;68.9;27.5;27.5;89.4;3.39442E-07;68.8;27.5;25.3;89.8;3.6003E-07;69.1;26.7;28.6;89.4
2.10649E-07;69.4;41.3;42.9;89.3;1.77388E-07;67.9;41.3;26.3;89.6;1.71388E-07;69.2;27.5;29.6;88.9
2.35508E-07;69.4;40.1;41.8;89.2;2.24343E-07;68.6;40.1;29.3;89.7;1.98716E-07;69.2;28.6;30.3;89.1
2.3052E-07;69.4;41.1;42.8;89.3;1.99612E-07;68.7;41.1;28;89.6;2.22689E-07;69.3;27.7;29.7;89
2.38097E-07;69.5;40.8;42.5;89.2;2.29962E-07;68.7;40.8;29.5;89.7;2.18883E-07;69.1;28.2;30.2;89.1
2.06466E-07;69.4;42.3;43.9;89.3;1.47989E-07;69.1;42.3;30.5;89.6;1.75368E-07;69.2;28.6;30.4;89.1
2.13533E-07;69.4;42.5;43.6;89.3;2.09808E-07;69;42.5;29.6;89.6;1.77194E-07;69.2;29;30.7;89.1
2.08854E-07;69.5;42.8;44.3;89.3;1.62197E-07;69.1;42.8;30.6;89.6;1.71667E-07;69.2;28.9;30.7;89.1
2.20411E-07;68.4;28.6;28.2;89.3;2.45684E-07;68.8;28.6;29.1;89.6;2.25746E-07;69;28.1;30;89.1
2.32787E-07;69.5;42.7;44.2;89.4;2.16865E-07;68.6;42.7;29.9;89.7;2.11375E-07;68.9;28.5;30.4;89.1
2.34015E-07;68.3;29.3;29.3;89.4;2.17471E-07;68.8;29.3;28.9;89.6;2.19257E-07;68.9;28.2;30.1;89.1
2.28504E-07;69.6;24.5;40.7;89.3;2.28524E-07;68.7;24.5;29.9;89.7;2.18758E-07;68.8;28.3;30.2;89.1
