Load1;Ts_o_1;Ts_i_1;Tp_o_1;Tp_i_1;Load2;Ts_o_2;Ts_i_2;Tp_o_2;Tp_i_2;Load3;Ts_o_3;Ts_i_3;Tp_o_3;Tp_i_3
0E+00;64.70;52.90;50.90;79.90;0E+00;64.70;52.90;51.60;80.00;0E+00;64.5;51.5;49.5;79.7
7E-08;68.40;23.10;24.40;88.80;1E-07;67.30;23.10;28.00;86.30;2E-07;68.4;22.9;24.2;88.8
4E-08;69.40;45.50;45.00;89.70;1E-07;69.30;45.50;40.60;89.70;9E-08;69.4;45.4;44.9;89.7
3E-08;69.30;43.40;44.00;89.50;8E-08;69.30;43.40;43.60;89.70;8E-08;69.3;43.5;44.1;89.6
3E-12;67.90;50.80;50.10;86.70;7E-11;68.50;50.80;56.40;87.50;1E-11;68;51.4;50.8;86.8
9E-15;66.00;49.80;48.30;82.80;2E-13;66.60;49.80;54.20;83.60;2E-14;66.1;50.4;49;82.9
6E-08;68.40;25.80;26.70;88.40;1E-07;67.60;25.80;31.90;86.70;2E-07;68.4;26;26.9;88.5
2E-07;69.40;46.50;47.70;89.70;8E-08;69.40;46.50;46.30;89.60;7E-08;69.5;51.5;50.7;89.6
1E-07;69.50;50.50;54.20;89.30;2E-08;69.40;50.50;60.80;88.80;1E-08;69.2;60.8;61.3;88.5
1E-07;68.70;32.00;40.60;88.00;1E-12;67.60;32.00;60.10;85.40;-1E-13;67.3;59.7;59.8;84.8
1E-09;68.30;32.70;40.40;87.60;-1E-14;65.70;32.70;57.70;81.50;1E-15;65.4;58.4;57.4;81
-1E-13;66.30;32.30;39.10;83.60;1E-17;63.80;32.30;55.40;77.80;0E+00;63.6;57.2;55.1;77.2
9E-16;64.40;32.00;37.90;79.70;0E+00;62.00;32.00;53.20;74.20;0E+00;61.8;56;52.9;73.7
0E+00;62.60;31.60;36.80;76.00;0E+00;60.30;31.60;51.20;70.90;0E+00;60;54.9;50.9;70.4
0E+00;60.80;31.20;35.70;72.60;0E+00;58.60;31.20;49.20;67.80;0E+00;58.4;53.8;49;67.3
0E+00;59.10;30.80;34.70;69.40;0E+00;57.00;30.80;47.40;64.90;0E+00;56.8;52.8;47.2;64.5
6E-07;68.30;40.50;49.60;89.90;3E-07;68.70;40.50;30.40;88.50;0E+00;55.3;51.8;45.5;61.7
4E-07;69.70;42.30;46.30;90.00;3E-07;68.60;42.30;24.80;89.10;1E-07;65.6;27.2;27.1;83.2
5E-07;69.60;38.40;43.60;90.00;3E-07;68.70;38.40;26.10;89.80;3E-07;68.7;24.5;26.8;89.8
1E-07;68.90;22.90;24.20;89.80;1E-07;69.00;22.90;28.00;89.70;2E-07;69;27.1;27.9;89.7
5E-08;69.20;36.80;36.90;89.70;1E-07;69.30;36.80;40.80;89.70;1E-07;69.3;40.8;40.7;89.7
4E-08;69.30;42.90;43.30;89.70;9E-11;68.70;42.90;56.40;87.80;3E-10;68.8;56.7;57.1;87.8
2E-11;68.50;55.60;55.50;87.50;1E-14;66.80;55.60;54.20;84.10;1E-14;66.9;55.4;54.9;84.1
4E-15;66.60;54.40;53.40;83.80;0E+00;64.90;54.40;52.10;80.20;0E+00;64.9;54.3;52.7;80.3
0E+00;64.70;53.20;51.30;79.90;2E-07;68.20;53.20;22.70;88.30;2E-07;68.2;21.4;22.9;88.3
6E-08;67.30;26.90;27.90;86.30;1E-07;69.30;26.90;40.50;89.70;1E-07;69.3;40.8;40.5;89.7
4E-08;69.30;41.10;40.60;89.70;5E-08;69.60;41.10;52.70;89.60;6E-08;69.6;52.9;52.7;89.6
4E-08;69.30;43.20;43.60;89.70;6E-11;68.70;43.20;60.40;87.50;7E-11;68.7;59.6;60.4;87.5
4E-11;68.50;56.30;56.40;87.50;1E-14;66.60;56.30;57.90;83.50;1E-14;66.6;58.2;57.9;83.5
9E-14;66.60;55.10;54.20;83.60;5E-08;66.00;55.10;46.90;82.60;5E-08;66;46.2;46.9;82.6
5E-08;67.60;30.90;31.90;86.70;2E-07;68.80;30.90;23.80;89.70;2E-07;68.8;23.7;23.8;89.7
4E-08;69.40;47.00;46.30;89.60;5E-08;69.60;47.00;53.30;89.60;6E-08;69.6;53.9;53.3;89.6
3E-07;69.50;49.20;54.10;89.60;9E-09;69.20;49.20;61.50;88.40;1E-08;69.2;60.9;61.5;88.4
2E-07;68.70;36.80;45.10;88.60;-3E-13;67.30;36.80;59.90;84.80;-3E-13;67.3;59.8;59.9;84.8
6E-11;69.40;36.60;44.90;87.70;2E-15;65.40;36.60;57.50;80.90;2E-15;65.4;58.5;57.5;80.9
4E-14;67.30;36.10;43.50;83.70;0E+00;63.50;36.10;55.20;77.20;0E+00;63.5;57.3;55.2;77.2
-4E-16;65.40;35.60;42.00;79.80;0E+00;61.70;35.60;53.00;73.70;0E+00;61.7;56.1;53;73.7
4E-18;63.50;35.10;40.60;76.20;0E+00;60.00;35.10;51.00;70.40;0E+00;60;55;51;70.4
0E+00;61.70;34.70;39.30;72.70;0E+00;58.40;34.70;49.10;67.30;0E+00;58.4;53.9;49.1;67.3
0E+00;60.00;34.20;38.10;69.50;0E+00;56.80;34.20;47.30;64.40;0E+00;56.8;52.8;47.3;64.4
7E-07;67.50;44.30;56.40;89.90;8E-07;69.30;44.30;32.60;89.80;7E-07;68.8;28.7;37.1;88.9
5E-07;69.80;46.20;52.30;90.00;2E-07;68.80;46.20;26.10;89.70;1E-07;68.5;22.9;25.1;89.1
6E-07;69.70;42.60;50.00;90.00;3E-07;69.00;42.60;27.80;89.80;3E-07;68.6;24.8;27.9;89.8
3E-07;69.30;34.70;37.70;89.90;1E-07;69.00;34.70;28.00;89.70;2E-07;69;27.1;27.9;89.7
5E-08;69.20;37.50;37.50;89.70;1E-07;69.30;37.50;40.80;89.70;1E-07;69.3;40.8;40.7;89.7
4E-08;69.30;43.10;43.50;89.60;9E-11;68.70;43.10;56.40;87.80;1E-10;68.9;56.7;56.6;87.8
9E-12;68.30;53.40;53.00;87.20;1E-14;66.80;53.40;54.20;84.10;1E-14;67;55.4;54.3;84.1
9E-16;66.40;52.30;51.00;83.40;0E+00;64.90;52.30;52.10;80.20;0E+00;65.1;54.2;52.2;80.2
0E+00;64.50;51.20;49.10;79.60;2E-07;68.20;51.20;22.70;88.30;2E-07;68.2;21.3;22.7;88.3
7E-08;68.40;22.80;24.10;88.80;1E-07;69.30;22.80;40.50;89.70;1E-07;69.3;40.8;40.5;89.7
4E-08;69.40;45.30;44.90;89.70;5E-08;69.60;45.30;52.70;89.60;6E-08;69.6;52.9;52.7;89.6
3E-08;69.30;43.40;44.00;89.60;6E-11;68.70;43.40;60.40;87.50;7E-11;68.7;59.6;60.4;87.5
4E-12;68.00;51.30;50.80;86.80;1E-14;66.60;51.30;57.90;83.50;1E-14;66.6;58.2;57.9;83.5
9E-15;66.10;50.30;48.90;82.90;5E-08;66.00;50.30;46.90;82.60;5E-08;66;46.2;46.9;82.6
6E-08;68.40;25.90;26.80;88.50;2E-07;68.80;25.90;23.80;89.70;2E-07;68.8;23.7;23.8;89.7
3E-08;69.50;51.40;50.70;89.60;5E-08;69.60;51.40;53.30;89.60;6E-08;69.6;53.9;53.3;89.6
4E-09;69.20;60.70;61.30;88.50;9E-09;69.20;60.70;61.50;88.40;1E-08;69.2;60.9;61.5;88.4
-9E-14;67.30;59.70;59.70;84.80;-3E-13;67.30;59.70;59.90;84.80;-3E-13;67.3;59.8;59.9;84.8
4E-16;65.40;58.40;57.30;81.00;2E-15;65.40;58.40;57.50;80.90;2E-15;65.4;58.5;57.5;80.9
0E+00;63.60;57.20;55.10;77.20;0E+00;63.50;57.20;55.20;77.20;0E+00;63.5;57.3;55.2;77.2
0E+00;61.80;56.00;52.90;73.70;0E+00;61.70;56.00;53.00;73.70;0E+00;61.7;56.1;53;73.7
0E+00;60.00;54.90;50.90;70.40;0E+00;60.00;54.90;51.00;70.40;0E+00;60;55;51;70.4
0E+00;58.40;53.80;49.00;67.40;0E+00;58.40;53.80;49.10;67.30;0E+00;58.4;53.9;49.1;67.3
0E+00;56.80;52.80;47.20;64.50;0E+00;56.80;52.80;47.30;64.40;0E+00;56.8;52.8;47.3;64.4
8E-07;67.50;45.10;58.00;89.90;0E+00;55.30;45.10;45.60;61.70;0E+00;55.3;51.8;45.6;61.7
5E-07;69.80;47.40;53.90;90.00;1E-07;65.60;47.40;27.10;83.10;1E-07;65.6;27.2;27.1;83.1
6E-07;69.80;43.50;51.10;90.00;2E-07;68.90;43.50;25.00;89.70;4E-07;68.5;23.1;25.7;89.8
1E-07;68.90;24.80;26.40;89.80;2E-07;68.90;24.80;27.50;89.80;2E-07;69;27.1;27.8;89.7
5E-08;69.20;37.20;37.30;89.70;1E-07;69.30;37.20;40.70;89.70;1E-07;69.3;40.7;40.6;89.7
4E-08;69.30;43.00;43.40;89.60;9E-11;68.70;43.00;56.40;87.80;6E-10;69.3;56.6;57.5;87.9
1E-11;68.40;54.30;54.00;87.30;1E-14;66.80;54.30;54.10;84.10;1E-14;67.4;55.3;55.2;84.1
1E-15;66.50;53.10;52.00;83.50;0E+00;64.90;53.10;52.00;80.20;0E+00;65.4;54.2;53;80.3
0E+00;64.60;52.10;50.00;79.70;2E-07;68.20;52.10;22.70;88.30;2E-07;68.2;21.5;22.9;88.3
7E-08;68.50;23.00;24.30;88.80;1E-07;69.30;23.00;40.40;89.70;1E-07;69.3;40.8;40.5;89.7
4E-08;69.40;45.40;45.00;89.70;5E-08;69.60;45.40;52.70;89.60;6E-08;69.6;52.8;52.7;89.6
3E-08;69.30;43.50;44.10;89.60;6E-11;68.70;43.50;60.40;87.50;7E-11;68.7;59.6;60.4;87.5
4E-12;68.00;51.40;50.80;86.80;1E-14;66.60;51.40;57.90;83.50;1E-14;66.6;58.2;57.9;83.5
9E-15;66.10;50.40;48.90;82.90;8E-08;66.90;50.40;39.40;84.70;9E-08;66.9;38.4;39.4;84.7
6E-08;68.40;25.90;26.80;88.50;1E-07;69.00;25.90;28.50;89.70;2E-07;69;28.6;28.5;89.7
3E-08;69.50;51.40;50.70;89.60;4E-08;69.70;51.40;56.20;89.50;5E-08;69.7;56.8;56.2;89.5
4E-09;69.20;60.80;61.30;88.50;1E-10;68.70;60.80;61.40;87.40;1E-10;68.7;60.6;61.4;87.4
4E-07;68.30;44.80;55.20;88.90;-2E-13;66.70;44.80;59.00;83.60;-2E-13;66.7;59.3;59;83.6
9E-14;67.90;43.60;51.80;86.40;1E-15;64.80;43.60;56.60;79.80;1E-15;64.8;58;56.6;79.8
-4E-16;66.00;42.90;49.90;82.40;0E+00;63.00;42.90;54.40;76.10;0E+00;63;56.8;54.4;76.1
-4E-17;64.10;42.30;48.10;78.60;0E+00;61.20;42.30;52.30;72.70;0E+00;61.2;55.6;52.3;72.7
0E+00;62.20;41.60;46.40;75.00;0E+00;59.50;41.60;50.30;69.50;0E+00;59.5;54.5;50.3;69.5
0E+00;60.50;40.90;44.70;71.70;0E+00;57.90;40.90;48.40;66.40;0E+00;57.9;53.5;48.4;66.4
0E+00;58.80;40.20;43.20;68.50;0E+00;56.30;40.20;46.70;63.60;0E+00;56.3;52.4;46.7;63.6
1E-06;66.20;50.90;70.20;89.90;1E-06;69.30;50.90;41.30;89.90;2E-06;68.3;31.8;44.2;89.9
7E-07;69.90;55.60;69.20;90.00;1E-06;69.60;55.60;39.00;90.00;6E-07;69.1;30;36.9;89.6
8E-07;69.90;54.30;69.00;90.00;2E-07;68.50;54.30;17.60;89.80;2E-07;68.6;15.1;15.8;89.8
7E-07;69.90;50.80;61.30;90.00;2E-07;68.80;50.80;23.70;89.80;2E-07;68.9;23.5;24.2;89.8
6E-08;69.30;39.30;40.60;89.70;1E-07;69.20;39.30;37.80;89.70;1E-07;69.2;38.2;38.2;89.7
3E-08;69.10;41.30;41.80;89.40;8E-08;69.30;41.30;43.50;89.60;8E-08;69.2;42.9;43.4;89.6
4E-13;67.70;45.40;44.50;86.50;1E-11;68.20;45.40;52.40;87.20;9E-12;68.1;51.1;50.5;87
9E-17;65.80;44.70;43.10;82.60;1E-15;66.30;44.70;50.40;83.30;1E-15;66.2;50;48.6;83.1
0E+00;63.90;43.90;41.60;78.80;0E+00;64.40;43.90;48.50;79.50;0E+00;64.3;49;46.9;79.3
7E-08;68.50;21.70;22.80;89.00;2E-07;68.50;21.70;24.00;88.80;2E-07;68.5;22.6;23.8;88.8
4E-08;69.40;44.90;44.50;89.70;8E-08;69.40;44.90;44.80;89.70;9E-08;69.4;45.1;44.7;89.7
4E-08;69.30;43.70;44.20;89.60;7E-08;69.30;43.70;44.00;89.60;8E-08;69.3;43.5;44.1;89.6
9E-12;68.20;53.50;53.10;87.00;9E-12;68.00;53.50;50.80;86.80;1E-11;68;51.9;51.3;86.8
4E-14;66.30;52.40;51.10;83.20;2E-14;66.10;52.40;48.90;82.90;3E-14;66.1;50.8;49.4;83
4E-07;67.50;34.40;44.90;88.60;1E-07;68.40;34.40;26.80;88.50;2E-07;68.4;26;26.9;88.5
4E-07;68.30;46.30;56.20;89.80;6E-08;69.50;46.30;50.70;89.60;7E-08;69.5;51.5;50.8;89.6
3E-07;68.50;53.60;61.30;89.50;9E-09;69.20;53.60;61.30;88.50;4E-07;68.6;56.6;60.2;88.9
3E-07;68.20;42.90;71.00;89.10;3E-07;68.40;42.90;51.80;87.20;4E-07;68.7;28.4;47.8;88.3
9E-10;68.00;42.30;76.80;87.80;1E-12;68.20;42.30;37.80;87.10;3E-13;67.2;28.7;46.2;84.3
-2E-15;66.00;41.60;73.20;83.70;-1E-14;66.20;41.60;36.80;83.10;-1E-15;65.3;28.5;44.6;80.4
4E-17;64.10;40.90;70.00;79.90;0E+00;64.30;40.90;35.80;79.30;0E+00;63.4;28.2;43.1;76.7
0E+00;62.30;40.30;66.90;76.20;0E+00;62.50;40.30;34.80;75.60;0E+00;61.6;28;41.7;73.3
0E+00;60.50;39.60;64.10;72.70;0E+00;60.70;39.60;33.80;72.20;0E+00;59.9;27.7;40.3;70
0E+00;58.90;39.00;61.40;69.50;0E+00;59.00;39.00;32.90;69.00;0E+00;58.3;27.4;39;66.9
9E-07;66.70;48.90;65.90;89.90;1E-06;69.30;48.90;40.40;89.90;2E-06;68.4;31.2;42.7;89.9
7E-07;69.90;52.90;63.20;90.00;1E-06;69.50;52.90;38.10;90.00;1E-06;69.6;32.4;38.5;90
7E-07;69.80;49.80;61.20;90.00;1E-06;69.50;49.80;35.10;90.00;4E-07;68.8;16.5;18.9;89.8
6E-07;69.80;46.40;54.50;90.00;2E-07;68.80;46.40;22.30;89.80;2E-07;68.8;21.6;22.3;89.8
1E-07;69.40;38.80;40.50;89.80;1E-07;69.20;38.80;36.80;89.70;1E-07;69.2;36.7;36.7;89.7
4E-08;69.30;43.00;43.40;89.70;8E-08;69.30;43.00;43.30;89.70;1E-07;69.3;42.9;43.2;89.7
2E-11;68.50;55.20;55.10;87.50;5E-11;68.50;55.20;55.60;87.50;6E-11;68.5;55.5;55.5;87.5
4E-15;66.60;54.10;52.90;83.70;1E-14;66.60;54.10;53.40;83.80;1E-14;66.6;54.3;53.3;83.8
0E+00;64.70;53.00;50.90;79.90;0E+00;64.70;53.00;51.30;79.90;0E+00;64.7;53.2;51.3;79.9
7E-08;68.10;24.20;25.30;88.00;1E-07;67.70;24.20;26.50;87.10;2E-07;68.1;24.2;25.4;88
4E-08;69.40;44.10;43.60;89.70;9E-08;69.30;44.10;42.20;89.70;1E-07;69.4;44.1;43.6;89.7
4E-08;69.30;43.50;44.10;89.60;8E-08;69.30;43.50;43.90;89.60;9E-08;69.3;43.5;44.1;89.6
7E-12;68.10;53.00;52.50;87.00;3E-11;68.30;53.00;54.70;87.20;2E-11;68.1;53;52.5;87
2E-14;66.20;51.90;50.50;83.10;1E-13;66.40;51.90;52.60;83.40;4E-14;66.2;51.9;50.5;83.1
6E-08;68.40;26.20;27.10;88.50;1E-07;68.40;26.20;27.60;88.50;2E-07;68.4;26.2;27.1;88.5
4E-07;68.90;45.00;52.10;89.80;6E-08;69.50;45.00;51.10;89.60;7E-08;69.5;51.6;50.9;89.6
2E-07;69.50;48.00;55.30;89.50;8E-09;69.20;48.00;61.30;88.30;1E-08;69.2;60.7;61.3;88.4
3E-07;68.90;38.30;50.00;89.00;-5E-13;67.30;38.30;59.60;84.70;-3E-13;67.3;59.6;59.7;84.8
2E-12;68.20;41.30;48.70;86.90;3E-15;65.30;41.30;57.20;80.80;2E-15;65.4;58.3;57.3;80.9
-9E-15;66.20;40.60;47.00;83.00;0E+00;63.50;40.60;55.00;77.10;0E+00;63.5;57.1;55;77.2
4E-17;64.30;40.00;45.40;79.20;0E+00;61.70;40.00;52.80;73.60;0E+00;61.7;56;52.9;73.7
0E+00;62.50;39.30;43.80;75.50;0E+00;60.00;39.30;50.80;70.30;0E+00;60;54.8;50.8;70.4
0E+00;60.70;38.70;42.30;72.10;0E+00;58.30;38.70;48.90;67.20;0E+00;58.4;53.8;48.9;67.3
0E+00;59.10;38.10;40.90;68.90;0E+00;56.70;38.10;47.10;64.30;0E+00;56.8;52.7;47.2;64.4
9E-07;66.80;47.90;63.70;89.90;1E-06;69.40;47.90;37.70;89.80;2E-06;68.8;30.6;40.5;89.9
6E-07;69.90;51.20;61.00;90.00;9E-07;69.50;51.20;36.00;90.00;4E-07;69.1;31.7;37.8;89.1
7E-07;69.90;48.40;59.00;90.00;5E-07;68.80;48.40;23.60;89.80;2E-07;68.5;14.8;16.1;89.6
6E-07;69.80;46.60;55.00;90.00;2E-07;68.70;46.60;24.20;89.80;3E-07;68.4;21.2;23.6;89.8
1E-07;69.40;41.50;43.70;89.80;2E-07;69.10;41.50;36.90;89.70;1E-07;69.2;36.5;36.5;89.7
3E-08;69.20;42.60;43.10;89.50;9E-08;69.30;42.60;43.20;89.70;1E-07;69.1;42;42.4;89.7
1E-07;67.60;46.50;51.70;87.60;6E-11;68.60;46.50;56.10;87.60;1E-10;68.8;57;55.8;87.8
1E-10;66.00;31.60;73.80;87.50;1E-14;66.70;31.60;53.80;83.80;1E-14;66.9;55.7;53.6;84.1
1E-07;66.10;31.70;68.70;86.50;0E+00;64.80;31.70;51.80;80.00;7E-08;65.1;40.7;51.1;84.5
2E-07;68.20;22.60;29.50;89.60;2E-07;67.10;22.60;28.70;86.00;2E-07;66;18.5;34.6;88.3
3E-07;68.70;42.60;48.90;89.80;4E-07;69.10;42.60;38.20;89.80;3E-07;68.8;33;34.4;89.7
4E-07;68.80;40.20;48.50;89.80;4E-07;69.20;40.20;40.00;89.80;4E-07;68.8;38.9;41.4;89.7
3E-07;68.90;38.00;54.20;89.30;2E-07;68.90;38.00;38.80;89.00;4E-07;68.7;38.7;44.9;89.6
2E-07;68.80;41.00;52.80;89.00;3E-07;68.80;41.00;34.70;88.70;3E-07;68.5;25.6;47;88.1
3E-07;68.40;28.50;39.60;89.70;3E-07;68.80;28.50;34.90;88.70;1E-07;68.9;28.1;42.6;88
3E-07;69.00;47.30;52.70;89.80;3E-07;68.80;47.30;35.10;88.70;4E-07;68.2;27.7;42.9;87.5
3E-07;69.20;47.60;64.70;89.50;3E-07;68.70;47.60;35.50;88.70;3E-07;67.9;27.7;43.1;86.9
3E-07;68.80;41.20;59.40;89.20;3E-07;68.90;41.20;35.50;88.70;3E-07;68.5;26.2;47.5;88.1
-4E-13;67.60;43.90;53.30;86.20;3E-09;68.00;43.90;38.90;87.50;7E-11;67.7;26.9;46.8;87.1
2E-15;65.70;43.20;51.40;82.30;7E-08;67.10;43.20;30.80;86.00;-3E-13;65.8;26.6;45.1;83
0E+00;63.80;42.40;49.50;78.50;1E-07;69.10;42.40;35.90;89.70;2E-15;63.9;26.4;43.6;79.1
0E+00;62.00;41.70;47.60;74.90;3E-08;69.70;41.70;58.40;89.40;0E+00;62.1;26.1;42.1;75.5
0E+00;60.30;41.10;45.90;71.60;5E-12;68.30;41.10;61.00;86.70;0E+00;60.3;25.9;40.7;72.1
0E+00;58.60;40.40;44.30;68.40;-1E-14;66.40;40.40;58.50;82.90;0E+00;58.7;25.7;39.4;68.9
8E-07;66.90;47.60;63.30;89.90;1E-06;69.40;47.60;38.70;89.90;2E-06;68.5;29.8;42.1;89.9
6E-07;69.90;51.20;60.30;90.00;9E-07;69.50;51.20;36.60;90.00;1E-06;69.5;32.7;38.1;89.9
6E-07;69.80;47.80;58.00;90.00;1E-06;69.50;47.80;34.60;90.00;2E-07;69;27.4;28.2;89.7
5E-07;69.80;42.80;49.40;89.90;2E-07;68.80;42.80;22.40;89.80;2E-07;69;28.2;29;89.7
5E-08;69.20;36.90;36.90;89.70;1E-07;69.20;36.90;36.80;89.70;9E-08;69.3;41.2;41.3;89.6
4E-08;69.30;43.00;43.40;89.60;8E-08;69.30;43.00;43.30;89.70;2E-11;68.2;52.2;51.6;87.2
2E-11;68.40;54.70;54.60;87.40;5E-11;68.50;54.70;55.50;87.50;2E-15;66.3;51;49.6;83.4
2E-15;66.50;53.60;52.50;83.60;1E-14;66.60;53.60;53.40;83.80;0E+00;64.4;50;47.8;79.6
0E+00;64.60;52.50;50.50;79.80;0E+00;64.70;52.50;51.30;79.90;2E-07;68.1;20.7;22;88.2
7E-08;68.40;23.00;24.30;88.80;1E-07;67.70;23.00;26.50;87.10;1E-07;69.3;40.4;40.1;89.7
4E-08;69.40;45.40;44.90;89.70;9E-08;69.30;45.40;42.10;89.70;6E-08;69.6;52.6;52.7;89.6
3E-08;69.30;43.50;44.10;89.60;8E-08;69.30;43.50;43.90;89.60;2E-10;68.7;59.8;70.4;87.7
4E-12;68.00;51.40;50.80;86.80;3E-11;68.30;51.40;54.70;87.20;2E-14;66.7;58.4;67.2;83.7
2E-07;67.00;45.20;49.30;85.40;1E-13;66.40;45.20;52.50;83.40;5E-08;66.1;46.4;53.2;82.7
3E-07;68.70;26.50;35.40;89.70;1E-07;68.40;26.50;27.60;88.50;2E-07;68.8;23.6;23.7;89.7
3E-07;69.10;46.10;51.90;89.80;6E-08;69.50;46.10;51.10;89.60;6E-08;69.6;53.9;53.3;89.6
3E-07;69.20;51.20;57.00;89.50;8E-09;69.20;51.20;61.30;88.30;1E-08;69.2;60.9;61.5;88.4
3E-07;68.80;39.00;51.70;89.10;-5E-13;67.30;39.00;59.60;84.70;-3E-13;67.3;59.8;59.9;84.8
9E-12;68.30;41.40;50.90;87.20;3E-15;65.30;41.40;57.20;80.80;2E-15;65.4;58.5;57.5;80.9
-2E-14;66.30;40.70;49.10;83.20;0E+00;63.50;40.70;55.00;77.10;0E+00;63.5;57.3;55.2;77.2
1E-16;64.40;40.00;47.30;79.40;0E+00;61.70;40.00;52.80;73.60;0E+00;61.7;56.1;53;73.7
0E+00;62.60;39.40;45.60;75.70;0E+00;60.00;39.40;50.80;70.30;0E+00;60;55;51;70.4
0E+00;60.90;38.80;44.00;72.30;0E+00;58.30;38.80;48.90;67.20;0E+00;58.4;53.9;49.1;67.3
0E+00;59.20;38.20;42.50;69.10;0E+00;56.70;38.20;47.10;64.40;0E+00;56.8;52.8;47.3;64.4
9E-07;66.60;49.50;67.20;89.90;1E-06;69.30;49.50;41.10;89.90;2E-06;68.4;31.5;43.2;89.9
7E-07;69.90;53.70;65.80;90.00;1E-06;69.60;53.70;38.90;90.00;1E-06;69.6;32.7;39.2;90
7E-07;69.80;51.90;64.90;90.00;1E-06;69.50;51.90;37.60;90.00;2E-07;68.5;14.8;16.2;89.8
7E-07;69.80;50.40;61.40;90.00;4E-07;68.70;50.40;24.90;89.80;4E-07;68.1;21.6;26;89.8
5E-07;69.80;49.30;56.80;89.90;2E-07;69.10;49.30;36.70;89.70;2E-07;68.8;35.4;36.5;89.7
3E-08;69.10;40.70;41.40;89.40;1E-07;69.20;40.70;42.70;89.70;1E-07;69.3;42.6;42.8;89.7
1E-07;66.90;41.40;48.70;87.50;1E-07;68.80;41.40;43.00;88.90;1E-07;65.7;31.7;52.7;88.8
3E-07;68.10;37.90;60.60;89.30;3E-07;69.40;37.90;37.30;89.40;3E-07;66.6;25.5;49.7;88.2
1E-10;68.70;39.50;72.60;87.80;3E-12;68.20;39.50;36.60;86.90;5E-13;66.2;26;48.1;85.1
7E-08;68.70;21.50;23.70;89.50;1E-07;68.00;21.50;24.40;87.80;1E-07;66.6;20.8;32.8;85.5
4E-08;69.40;44.80;44.40;89.70;1E-07;69.20;44.80;38.80;89.70;1E-07;69.1;33.6;33.2;89.7
4E-07;68.40;38.20;45.70;89.80;9E-08;69.30;38.20;43.00;89.70;1E-07;69.3;40.9;41.4;89.7
3E-07;69.10;42.20;58.70;89.30;4E-07;69.20;42.20;50.60;88.70;6E-07;68.3;35.8;42.9;89.7
3E-07;68.60;42.60;67.80;89.20;4E-07;69.30;42.60;37.10;88.90;3E-07;67.6;27.1;47.7;88.1
4E-07;68.10;30.60;45.50;89.70;4E-07;68.90;30.60;29.90;89.70;1E-07;68.9;28.4;46.6;87.9
3E-07;68.50;47.20;55.00;89.80;4E-07;69.20;47.20;47.00;89.80;5E-07;68.4;28.8;45.8;88.2
4E-07;68.30;52.90;61.40;89.60;5E-07;69.40;52.90;43.20;89.60;4E-07;68;28.8;46;87.4
4E-07;68.50;43.80;61.00;89.20;3E-07;69.20;43.80;39.10;89.00;5E-07;67.8;28.2;48.1;87.6
9E-10;67.70;46.10;78.80;87.90;-1E-12;67.70;46.10;38.50;86.10;3E-09;68.8;29.3;47.5;87.6
9E-15;65.80;45.30;75.10;83.90;1E-14;65.70;45.30;37.40;82.20;4E-13;66.8;29;45.8;83.5
0E+00;63.90;44.50;71.70;80.00;-1E-17;63.90;44.50;36.30;78.40;-2E-15;64.9;28.7;44.2;79.6
0E+00;62.10;43.80;68.50;76.30;0E+00;62.00;43.80;35.20;74.80;0E+00;63;28.4;42.7;76
0E+00;60.30;43.00;65.60;72.90;0E+00;60.30;43.00;34.30;71.40;0E+00;61.2;28.1;41.3;72.6
0E+00;58.70;42.30;62.80;69.60;0E+00;58.60;42.30;33.30;68.30;0E+00;59.5;27.8;40;69.3
1E-06;66.30;50.90;70.30;89.90;1E-06;69.00;50.90;44.40;89.90;2E-06;67.8;31.4;46.8;89.9
7E-07;69.90;56.00;68.60;90.00;1E-06;69.60;56.00;41.70;90.00;2E-06;69.6;32.8;42.3;90
8E-07;69.90;54.70;70.30;90.00;1E-06;69.60;54.70;40.60;90.00;4E-07;68.9;28.2;30.5;89.8
7E-07;69.80;52.70;65.30;90.00;6E-07;69.10;52.70;33.20;89.90;2E-07;69;28;28.9;89.7
6E-07;69.90;50.10;59.20;90.00;1E-07;69.20;50.10;36.80;89.70;1E-07;69.3;41.2;41.3;89.6
4E-08;69.30;42.80;43.30;89.60;8E-08;69.30;42.80;43.30;89.70;6E-08;65.8;42;57.9;88.4
1E-11;68.30;53.80;53.50;87.30;5E-11;68.50;53.80;55.50;87.50;2E-11;59.9;22.5;64.6;86.4
1E-15;66.40;52.80;51.50;83.50;1E-14;66.60;52.80;53.40;83.70;3E-15;58.3;22.5;61.7;82.4
0E+00;64.50;51.80;49.60;79.70;0E+00;64.70;51.80;51.30;79.90;2E-07;67.6;18.3;22.7;88.6
7E-08;68.50;22.80;24.00;88.80;1E-07;68.10;22.80;25.30;88.00;1E-07;69.3;40.3;40;89.7
4E-08;69.40;45.30;44.90;89.70;9E-08;69.40;45.30;43.60;89.70;6E-08;69.6;52.7;52.8;89.6
3E-07;68.30;38.60;45.20;89.80;8E-08;69.30;38.60;44.00;89.60;2E-10;68.7;59.8;70.4;87.7
3E-07;68.30;41.70;56.00;89.00;1E-11;68.10;41.70;52.40;87.00;5E-07;67.3;49.1;60.9;86
3E-07;68.60;43.60;67.50;89.10;2E-07;68.40;43.60;41.10;87.50;5E-08;68.6;26.4;37;88.3
