Load1;Ts_o_1;Ts_i_1;Tp_o_1;Tp_i_1;Load2;Ts_o_2;Ts_i_2;Tp_o_2;Tp_i_2;Load3;Ts_o_3;Ts_i_3;Tp_o_3;Tp_i_3
7.04993E-07;63.3;49.3;61;94;6.49507E-07;69.5;49.3;37.6;90;1.23973E-06;69.2;27.9;37.4;89.9
5.05671E-07;64.9;52;57.7;90;5.1909E-07;69.4;52;34.8;90;8.52273E-07;69.5;35.7;39.6;90
4.69494E-07;64.8;50.7;55.4;90;4.88397E-07;69.4;50.7;33.9;90;2.68098E-07;69.7;51.6;52.5;89.9
1.41592E-07;64.9;57.1;58.2;89.8;1.17687E-07;68.8;57.1;33.5;89.1;6.57045E-08;69.5;56.8;65.7;89.5
2.12921E-08;64.9;59.2;59.3;89.7;4.37773E-14;67;59.2;33.1;85.6;5.87315E-12;67.9;58.1;74;86.4
2.12991E-08;64.9;59.2;59.3;89.7;4.37773E-19;65.1;59.2;32.3;81.7;5.33922E-15;66;56.8;70.7;82.5
2.12991E-08;64.9;59.2;59.3;89.7;0;63.3;59.2;31.5;77.9;0;64.1;55.7;67.6;78.7
2.12968E-08;64.9;59.2;59.3;89.7;0;61.5;59.2;30.7;74.4;0;62.3;54.5;64.7;75.1
2.12944E-08;64.9;59.2;59.3;89.7;0;59.8;59.2;30;71.1;0;60.6;53.5;61.9;71.8
2.12944E-08;64.9;59.2;59.3;89.7;0;58.1;59.2;29.3;68;0;58.9;52.4;59.4;68.6
2.12921E-08;64.9;59.2;59.3;89.7;0;56.6;59.2;28.7;65;0;57.3;51.4;57;65.7
2.12921E-08;64.9;59.2;59.3;89.7;0;55;59.2;28;62.1;0;55.7;50.4;54.6;62.7
2.12921E-08;64.9;59.2;59.3;89.7;0;53.5;59.2;27.5;59.6;0;54.2;49.5;52.5;60.1
2.12944E-08;64.9;59.2;59.3;89.7;0;52.1;59.2;26.9;57.1;0;52.8;48.5;50.5;57.6
2.12944E-08;64.9;59.2;59.3;89.7;3.10587E-07;66.8;59.2;21.8;86;0;51.4;47.7;48.6;55.3
2.12944E-08;64.9;59.2;59.3;89.7;2.00316E-07;69.4;59.2;41.7;89.9;0;50.1;46.8;46.8;53.2
2.57328E-07;64.8;52.6;58;89.8;1.14635E-07;69.7;52.6;53.7;89.9;0;48.9;46;45.2;51.1
1.55807E-07;64.9;58.6;62.4;89.5;2.38411E-08;69.5;58.6;70.1;89.2;0;47.7;45.1;43.6;49.2
1.72783E-09;65;64.5;63.9;88.2;-4.37773E-13;67.7;64.5;73.4;85.8;0;46.5;44.4;42.1;47.4
1.32552E-09;65;64.6;63.6;87.4;8.75547E-17;65.8;64.6;70.1;81.9;0;45.4;43.6;40.7;45.7
1.07902E-09;65;64.7;63.4;86.9;0;63.9;64.7;67;78.1;0;44.3;42.9;39.4;44.1
1.93317E-08;64.9;59.7;59.7;89.5;0;62.1;59.7;64.2;74.6;0;43.3;42.2;38.2;42.6
2.08014E-08;64.9;59.4;59.4;89.7;0;60.4;59.4;61.5;71.3;4.15135E-07;68.3;20.5;21.8;88.9
2.10619E-08;64.9;59.3;59.3;89.7;0;58.7;59.3;59;68.1;2.37713E-07;69.4;42;42.4;89.9
7.01744E-07;63.3;49.2;60.7;94;5.67485E-07;69.4;49.2;34;89.9;1.40325E-07;69.7;53.4;53.7;89.9
5.0418E-07;64.9;51.9;57.6;90;4.77672E-07;69.3;51.9;33.6;90;2.31066E-07;69.5;53.8;63.3;89.5
4.70194E-07;64.8;50.7;55.4;90;1.75595E-07;68.7;50.7;33.8;89;2.09826E-07;68.9;29.4;41.5;88.5
2.52005E-07;64.9;55;57.5;89.8;1.43988E-07;69.2;55;33.2;89.2;1.43417E-07;68.8;28.9;35.4;88.4
1.37752E-07;64.8;55.7;58.8;89.8;1.66586E-07;69.1;55.7;32.3;89.2;1.24585E-07;68.5;27;36.4;87.7
1.35917E-07;64.8;55.7;58.8;89.8;7.18211E-08;68.9;55.7;32.2;88.8;6.26825E-08;68.6;24.8;37.7;87.7
1.55268E-07;64.8;55.3;58.9;89.8;1.20659E-07;69;55.3;31.5;89.1;6.7429E-08;68.8;23.9;38.2;88.2
2.32804E-08;64.9;59;59.1;89.7;4.37773E-12;67.8;59;31.6;86.6;1.06784E-12;67.1;23.9;37.3;84.7
2.14316E-08;64.9;59.2;59.2;89.7;4.37773E-15;65.8;59.2;30.8;82.5;5.33922E-16;65.2;23.8;36.2;80.7
2.13781E-08;64.9;59.2;59.3;89.7;0;64;59.2;30.1;78.7;0;63.3;23.6;35.2;77
1.84722E-07;64.7;54.3;58.2;89.7;3.08017E-07;68.3;54.3;22.7;88.4;0;61.5;23.5;34.2;73.5
2.25681E-07;64.8;53.5;58.7;89.8;3.31084E-07;69.3;53.5;40.5;89.9;0;59.7;23.3;33.2;70.1
1.78571E-07;64.6;54.4;58.8;89.8;2.52354E-07;69.4;54.4;51;89.9;1.24137E-07;59.2;23.2;32.6;69.2
2.15772E-07;64.7;53;58.3;89.8;2.1162E-07;68.6;53;41.6;89.6;8.58707E-08;68.4;27.9;34.8;87.7
1.79515E-07;64.6;54.3;59.1;89.8;2.10258E-07;68.9;54.3;32.3;89.2;1.47106E-07;68.2;26.4;35.3;87.9
2.14023E-07;64.5;53.3;58.3;89.8;1.00071E-07;68.7;53.3;32.5;88.8;1.58078E-07;68.5;26.7;35.4;88.1
1.82771E-07;64.6;54.4;59.1;89.8;2.67392E-07;69;54.4;32.2;89.2;6.23792E-07;69.1;21.6;25.7;89.9
2.02703E-07;64.8;57.3;61.7;89.7;1.4067E-07;68.9;57.3;32.5;89;4.37304E-07;69.5;43.4;46.4;89.9
2.6557E-09;65;64.4;63.6;88.5;-4.37773E-13;67.5;64.4;32.9;86.2;9.43441E-08;69.8;58.9;59;89.9
1.46738E-09;65;64.6;63.6;87.6;4.37773E-17;65.5;64.6;32.1;82.2;1.83135E-08;69.3;62.5;72.2;88.9
1.16274E-09;65;64.7;63.5;87.1;0;63.7;64.7;31.3;78.4;1.60177E-13;67.4;61.3;73.1;85.3
1.93875E-08;64.9;59.7;59.7;89.5;0;61.9;59.7;30.5;74.9;-5.33922E-17;65.5;60;69.9;81.4
2.08363E-08;64.9;59.3;59.4;89.7;0;60.2;59.3;29.8;71.5;0;63.7;58.7;66.9;77.7
2.10875E-08;64.9;59.3;59.3;89.7;0;58.5;59.3;29.1;68.3;0;61.9;57.5;64;74.1
6.89242E-07;63.4;48.8;60;93.8;5.99951E-07;69.3;48.8;34.7;89.9;8.03051E-07;69.4;30.9;35.1;89.9
4.90479E-07;64.8;51.3;56.5;90;4.99425E-07;69.4;51.3;34.2;90;6.01373E-07;69.4;31.9;33.8;90
4.56938E-07;64.8;50;54.4;90;4.70379E-07;69.3;50;33.4;90;1.55948E-07;68.5;31.5;34.5;88.9
2.68598E-07;64.9;53.9;56.4;89.8;2.23645E-07;69.1;53.9;33.4;89.5;1.35595E-07;67.5;29.9;34.6;86.8
1.42129E-07;64.8;55.4;58.5;89.8;1.63718E-07;68.7;55.4;32.5;89.3;1.39792E-07;69;26.2;36.3;88.6
1.30497E-07;64.8;55.9;58.7;89.7;1.48322E-07;69.1;55.9;31;89.2;3.82449E-08;68.4;26.5;36;86.9
1.77543E-07;64.8;54.2;58.6;89.8;8.71213E-08;68.9;54.2;31.5;89.1;1.51826E-07;69;24.7;36.4;88.6
2.15293E-08;64.9;59.2;59.2;89.7;3.15897E-07;68.9;59.2;22.8;89.8;3.84424E-11;68.2;25.2;36.1;87.1
2.14642E-08;64.9;59.2;59.2;89.7;1.92686E-07;69.5;59.2;42.7;89.9;2.66961E-14;66.2;25;35.1;83
2.14363E-08;64.9;59.2;59.2;89.7;1.12044E-07;69.7;59.2;54.1;89.9;0;64.3;24.8;34.1;79.2
2.14223E-08;64.9;59.2;59.2;89.7;4.90919E-08;69.5;59.2;57.6;89.4;0;62.5;24.6;33.2;75.5
1.54556E-07;64.8;54.4;57.3;89.8;1.31332E-12;67.7;54.4;58.1;85.9;4.17367E-07;68.9;20.6;22;89.8
1.07095E-07;64.8;56.2;58.2;89.8;4.37773E-16;65.8;56.2;55.9;82;2.31792E-07;69.5;42.7;43.1;89.9
2.08644E-07;64.7;52.8;57.2;89.8;0;63.9;52.8;53.7;78.3;1.37656E-07;69.7;53.7;54;89.9
1.66395E-07;64.7;54.3;58.1;89.8;2.14776E-07;68.9;54.3;30.7;88.9;6.41241E-08;69.5;56.7;65.7;89.4
1.63151E-07;64.7;54.7;58.6;89.8;9.82013E-08;68.8;54.7;31.4;88.8;-2.13569E-12;67.8;57.8;73.4;86.1
2.05738E-07;64.7;53.1;57.8;89.8;1.54311E-07;68.8;53.1;31.6;88.8;1.18573E-07;66.3;53.5;66.8;83.1
1.50059E-07;64.9;58.7;62.7;89.7;1.50984E-07;68.6;58.7;31.6;88.6;7.56675E-08;68.5;27.7;34.7;87.8
1.86271E-09;65;64.5;64;88.3;1.47092E-09;65.1;64.5;31.5;87.5;1.06784E-14;66.5;27.7;34.2;83.7
1.40226E-09;65;64.6;63.6;87.5;-4.37773E-15;63.3;64.6;30.8;83.4;0;64.6;27.6;33.4;79.8
